OBJECTID,Bas0_ID,WXSOID,BASINNAME,ISLANDNAME,Window_C,System_CD,Sea_CD,ShorCD,Nb_catch,LevelC,SortC,ECRVers,CalcNum,WX02ID,NextDown_I,W1LinkD,W1LinkU,ExportVers,WX03ID,Is_BasS3,Is_Coast,Is_Anomaly,Is_Upstrea,Exutoire,ZHYD,SS,SB,B,ZG,FRBD,FRBD_BC,FSU,NextDown,Outlet,Ctry,Nuts2,ZU1,ZU2,DRAINPPAL,Code_Arbo,Surf,Surfc,Surffinal,LIbelle,Mean_Elev,Ild_EcrID,CTRY_,Shape_Leng,Shape_Area
"170999",W3CC008200,,,,"0",C,"12204",CC,"51","0","0","2","30",,J031073032,J010040952,J010079445,"2",J031072956,"0","0","0","0","0",J031072956,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073032,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150058,J02106593112111112112122121211,65.74000000000,42.45000000000,108.19000000000,,983.17461210800,,WCY_____MK,51400.00000000000,65740000.00000000000
"171001",W3CC008200,,,,"0",C,"12204",CC,"9","0","0","2","30",,J031072956,J010051666,J010051669,"2",J031072960,"0","0","0","1","0",J031072960,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031072956,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150480,J021065931121111121121221212111,13.45000000000,0.00000000000,13.45000000000,,1466.75814126000,,WCY_____MK,19600.00000000000,13450000.00000000000
"171004",W3CC008200,,,,"0",C,"12204",CC,"15","0","0","2","30",,J031072956,J010051666,J010088990,"2",J031072965,"0","0","0","1","0",J031072965,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031072956,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150058,J021065931121111121121221212112,29.00000000000,0.00000000000,29.00000000000,,1695.57368966000,,WCY_____MK,43000.00000000000,29000000.00000000000
"171006",W3CC008200,,,,"0",C,"12204",CC,"1","0","0","2","30",,J031072999,J010088701,J010087891,"2",J031072967,"0","0","0","0","0",J031072967,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031072999,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150001,J021065931121111121121221,4.45000000000,9184.69000000000,9189.14000000000,,304.50000000000,,WCY_____MK,14000.00000000000,4450000.00000000000
"171463",W3CC009500,,,,"0",C,"12204",CC,"5","0","0","2","30",,J031073529,J010088316,J010088712,"2",J031073517,"0","0","0","0","0",J031073517,WSS0344000,WSB0000614,WBCC_____C,,WFD0000097,WGD0000097,,J031073529,JSO1070076,WCY_____GR,WNT____GR1,,,Z_G2720008,J0210647161121,28.96000000000,1963.41000000000,1992.37000000000,,218.60942679600,,WCY_____GR,45200.00000000000,28960000.00000000000
"171464",W3CC009500,,,,"0",C,"12204",CC,"13","0","0","2","30",,J031073517,J010095877,J010095874,"2",J031073518,"0","0","0","1","0",J031073518,WSS0344000,WSB0000614,WBCC_____C,,WFD0000097,WGD0000097,,J031073517,JSO1070076,WCY_____GR,WNT____GR1,,,Z_G2720155,J02106471611212,50.51000000000,0.00000000000,50.51000000000,,742.40742427200,,WCY_____GR,55400.00000000000,50510000.00000000000
"171466",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"19","0","0","2","30",,J031073451,J010023717,J010096060,"2",J031073520,"0","0","0","1","0",J031073520,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073451,JSO1070063,WCY_____AL,WNT__AL.DB,,,Z_G2390135,J03107309411122112112121211122112221222222222222112121,27.62000000000,0.00000000000,27.62000000000,,1180.62259232000,,WCY_____AL,31800.00000000000,27620000.00000000000
"171467",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"15","0","0","2","30",,J031073451,J010023717,J010096067,"2",J031073521,"0","0","0","0","0",J031073521,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073451,JSO1070063,WCY_____MK,WNT_____MK,,,Z_G2390001,J03107309411122112112121211122112221222222222222112122,29.21000000000,1828.66000000000,1857.87000000000,,1259.83211229000,,WCY_____MK,39200.00000000000,29210000.00000000000
"171468",W3CC008200,,,,"0",C,"12204",CC,"13","0","0","2","30",,J031073514,J010097234,J010052299,"2",J031073522,"0","0","0","1","0",J031073522,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073514,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150284,J021065931121111121121122212112,23.06000000000,0.00000000000,23.06000000000,,790.08187337400,,WCY_____MK,25600.00000000000,23060000.00000000000
"171469",W3CC008200,,,,"0",C,"12204",CC,"27","0","0","2","30",,J031073536,J010089611,J010051898,"2",J031073523,"0","0","0","1","0",J031073523,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073536,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2151067,J0210659311211111211211222121112222122211111111111211122,58.13000000000,0.00000000000,58.13000000000,,930.86026148300,,WCY_____MK,55000.00000000000,58130000.00000000000
"171778",W3CC008100,,Loudias,,"0",C,"12204",CC,"22","0","0","2","30",,J031074058,J010059976,J010059504,"2",J031074027,"0","0","0","1","0",J031074027,WSS0353000,WSB0000618,WBCC_____C,,WFD0000101,WGD0000101,,J031074058,JSO1070091,WCY_____GR,WNT____GR1,,,Z_G3061027,J0310740292111122112222221111221,27.96000000000,0.00000000000,27.96000000000,,1059.46831187000,,WCY_____GR,40400.00000000000,27960000.00000000000
"171779",W3CC008100,,Loudias,,"0",C,"12204",CC,"29","0","0","2","30",,,,J010041297,"2",J031074029,"0","0","0","0","1",J031074029,WSS0353000,WSB0000618,WBCC_____C,,WFD0000101,WGD0000102,,,JSO1070091,WCY_____GR,WNT____GR1,,,Z_G3061001,J031074029,496.37000000000,5183.96000000000,5680.33000000000,,22.78411064330,,WCY_____GR,199800.00000000000,496370000.00000000000
"171782",W3CC008100,,Loudias,,"0",C,"12204",CC,"9","0","0","2","30",,J031074029,J010027188,J010026526,"2",J031074037,"0","0","0","0","0",J031074037,WSS0353000,WSB0000618,WBCC_____C,,WFD0000101,WGD0000102,,J031074029,JSO1070091,WCY_____GR,WNT____GR1,,,Z_G3061001,J0310740292,261.33000000000,3500.64000000000,3761.97000000000,,6.23026824322,,WCY_____GR,138200.00000000000,261330000.00000000000
"171784",W3CC008200,,,,"0",C,"12204",CC,"7","0","0","2","30",,J031074009,J010063529,J010023786,"2",J031074046,"0","0","0","0","0",J031074046,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000101,,J031074009,JSO1070064,WCY_____GR,WNT____GR1,,,Z_G2150985,J021065931121111121121122212111222212221222,34.15000000000,421.63000000000,455.78000000000,,735.87745241600,,WCY_____GR,52000.00000000000,34150000.00000000000
"171009",W3CC008200,,,,"0",C,"12204",CC,"9","0","0","2","30",,J031072999,J010088701,J010088699,"2",J031072970,"0","0","0","0","0",J031072970,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031072999,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150057,J021065931121111121121222,43.01000000000,571.09000000000,614.10000000000,,373.01667054200,,WCY_____MK,39000.00000000000,43010000.00000000000
"171011",W3CC009500,,,,"0",C,"12204",CC,"23","0","0","2","30",,J031073007,J010077503,J010088075,"2",J031072973,"0","0","0","1","0",J031072973,WSS0344000,WSB0000614,WBCC_____C,,WFD0000097,WGD0000097,,J031073007,JSO1070076,WCY_____BG,WNT___BG41,,,Z_G2720262,J02106471611112121212221212,109.86000000000,0.00000000000,109.86000000000,,1063.21664846000,,WCY_____BG,72400.00000000000,109860000.00000000000
"171476",W3CC008200,,,,"0",C,"12204",CC,"63","0","0","2","30",,J031073524,J010088319,J010090486,"2",J031073532,"0","0","0","0","0",J031073532,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073524,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150281,J021065931121111121121122212122,89.52000000000,94.87000000000,184.39000000000,,872.04621313700,,WCY_____MK,63600.00000000000,89520000.00000000000
"171218",W3CC009500,,,,"0",C,"12204",CC,"3","0","0","2","30",,J031073183,J010008241,J010005797,"2",J031073195,"0","0","0","0","0",J031073195,WSS0344000,WSB0000614,WBCC_____C,,WFD0000097,WGD0000097,,J031073183,JSO1070076,WCY_____MK,WNT_____MK,,,Z_G2720034,J02106471611112121212221122121,26.04000000000,1294.79000000000,1320.83000000000,,328.00771889400,,WCY_____MK,41200.00000000000,26040000.00000000000
"171228",W3CC009500,,,,"0",C,"12204",CC,"7","0","0","2","30",,J031073183,J010008241,J010010570,"2",J031073207,"0","0","0","1","0",J031073207,WSS0344000,WSB0000614,WBCC_____C,,WFD0000097,WGD0000097,,J031073183,JSO1070076,WCY_____MK,WNT_____MK,,,Z_G2720313,J02106471611112121212221122122,11.02000000000,0.00000000000,11.02000000000,,956.53539020000,,WCY_____MK,28200.00000000000,11020000.00000000000
"171230",W3CC009500,,,,"0",C,"12204",CC,"5","0","0","2","30",,J031073195,J010009972,J010006404,"2",J031073211,"0","0","0","0","0",J031073211,WSS0344000,WSB0000614,WBCC_____C,,WFD0000097,WGD0000097,,J031073195,JSO1070076,WCY_____MK,WNT_____MK,,,Z_G2720315,J021064716111121212122211221212,17.07000000000,347.71000000000,364.78000000000,,512.90503807900,,WCY_____MK,34000.00000000000,17070000.00000000000
"171247",W3CC008200,,,,"0",C,"12204",CC,"19","0","0","2","30",,J031073271,J010017358,J010092539,"2",J031073232,"0","0","0","1","0",J031073232,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073271,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2151614,J021065931121111121121221121212122222221222222112121112,30.34000000000,0.00000000000,30.34000000000,,984.97224785800,,WCY_____MK,31200.00000000000,30340000.00000000000
"171248",W3CC008200,,,,"0",C,"12204",CC,"13","0","0","2","30",,J031073159,J010020694,J010008245,"2",J031073233,"0","0","0","0","0",J031073233,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073159,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150001,J02106593112111112112122112121212222222122222,60.01000000000,1031.96000000000,1091.97000000000,,897.53074487600,,WCY_____MK,47600.00000000000,60010000.00000000000
"171249",W3CC009500,,,,"0",C,"12204",CC,"37","0","0","2","30",,J021063338,J010034416,J010072396,"2",J031073234,"0","0","0","0","0",J031073234,WSS0344000,WSB0000614,WBCC_____C,,WFD0000097,WGD0000097,,J021063338,JSO1070076,WCY_____GR,WNT____GR1,,,Z_G2720024,J02106471611112121212222,203.51000000000,117.61000000000,321.12000000000,,547.36658640900,,WCY_____GR,98800.00000000000,203510000.00000000000
"171250",W3CC009500,,,,"0",C,"12204",CC,"15","0","0","2","30",,J031073211,J010080212,J010007281,"2",J031073236,"0","0","0","0","0",J031073236,WSS0344000,WSB0000614,WBCC_____C,,WFD0000097,WGD0000097,,J031073211,JSO1070076,WCY_____MK,WNT_____MK,,,Z_G2720315,J0210647161111212121222112212121,78.40000000000,234.22000000000,312.62000000000,,405.55503826500,,WCY_____MK,55800.00000000000,78400000.00000000000
"171251",W3CC008200,,,,"0",C,"12204",CC,"23","0","0","2","30",,J031073171,J010081037,J010005809,"2",J031073237,"0","0","0","1","0",J031073237,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073171,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150440,J021065931121111121121222112,39.96000000000,0.00000000000,39.96000000000,,856.66861861900,,WCY_____MK,41400.00000000000,39960000.00000000000
"171281",W3CC008200,,,,"0",C,"12204",CC,"15","0","0","2","30",,J031073349,J010069637,J010044748,"2",J031073271,"0","0","0","0","0",J031073271,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073349,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150771,J02106593112111112112122112121212222222122222211212111,54.50000000000,66.98000000000,121.48000000000,,835.46596330300,,WCY_____MK,42200.00000000000,54500000.00000000000
"171287",W3CC008200,,,,"0",C,"12204",CC,"13","0","0","2","30",,J031073233,J010093571,J010018890,"2",J031073282,"0","0","0","1","0",J031073282,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073233,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150112,J021065931121111121121221121212122222221222221,21.69000000000,0.00000000000,21.69000000000,,1062.21452282000,,WCY_____MK,26800.00000000000,21690000.00000000000
"171722",W3C8016500,,Seman,,"0",C,"12101",C8,"49","0","0","2","30",,J031073911,J010009264,J010070630,"2",J031073924,"0","0","0","1","0",J031073924,WSS0352000,WSB0000459,WBC8_____C,,#Joker#,#Joker#,,J031073911,JSO1070065,WCY_____AL,WNT__AL.EB,,,Z_G2730153,J0310740312222221221222122221,73.58000000000,0.00000000000,73.58000000000,,835.30262299500,,WCY_____AL,54800.00000000000,73580000.00000000000
"171725",W3CC008200,,,,"0",C,"12204",CC,"15","0","0","2","30",,J031073891,J010069765,J010107491,"2",J031073928,"0","0","0","0","0",J031073928,WSS0359000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073891,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150320,J0210659311211111211211222121112222122212,86.65000000000,717.12000000000,803.77000000000,,712.44783612200,,WCY_____MK,76800.00000000000,86650000.00000000000
"171726",W3CC009400,,,,"0",C,"12204",CC,"17","0","0","2","30",,,,J010108394,"2",J031073932,"0","0","0","0","1",J031073932,WSS0361000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,,JSO1070875,WCY_____GR,WNT____GR1,,,Z_G3539001,J031073932,124.08000000000,1965.45000000000,2089.53000000000,,227.86105738200,,WCY_____GR,73000.00000000000,124080000.00000000000
"171727",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"3","0","0","2","30",,J031073921,J010070624,J010105706,"2",J031073935,"0","0","0","0","0",J031073935,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073921,JSO1070063,WCY_____AL,WNT__AL.KE,,,Z_G2390001,J03107309411122112112121211122112221222222222222112122221222212222221,18.28000000000,328.49000000000,346.77000000000,,772.99130196900,,WCY_____AL,40000.00000000000,18280000.00000000000
"171728",W3C8015800,,"Crni Drim / Drin,Drini i Zi",,"0",C,"12101",C8,"11","0","0","2","30",,J031073921,J010070624,J010105709,"2",J031073936,"0","0","0","1","0",J031073936,WSS4016000,WSB0000059,WBC8_____C,,#Joker#,#Joker#,,J031073921,JSO1070063,WCY_____MK,WNT_____MK,,,Z_G2390161,J03107309411122112112121211122112221222222222222112122221222212222222,49.24000000000,0.00000000000,49.24000000000,,962.87437043100,,WCY_____MK,40800.00000000000,49240000.00000000000
"171851",W3CC008000,,,,"0",C,"12204",CC,"31","0","0","2","30",,J031074208,J010105201,J010003946,"2",J031074168,"0","0","0","1","0",J031074168,WSS0353000,WSB0000618,WBCC_____C,,WFD0000101,WGD0000101,,J031074208,JSO1070094,WCY_____GR,WNT____GR1,,,Z_G3034349,J0310741831112122221211211222222221122211,45.57000000000,0.00000000000,45.57000000000,,1354.95885451000,,WCY_____GR,37200.00000000000,45570000.00000000000
"171016",W3CC008200,,,,"0",C,"12204",CC,"34","0","0","2","30",,J031072907,J010023100,J010061161,"2",J031072980,"0","0","0","1","0",J031072980,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031072907,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150090,J021065931121111121121221121212122222212,43.85000000000,0.00000000000,43.85000000000,,1159.91044470000,,WCY_____MK,38200.00000000000,43850000.00000000000
"171017",W3CC008200,,,,"0",C,"12204",CC,"47","0","0","2","30",,J031073029,J010077504,J010004576,"2",J031072981,"0","0","0","1","0",J031072981,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073029,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150105,J02106593112111112112122112121212222222122111,63.24000000000,0.00000000000,63.24000000000,,1224.00558191000,,WCY_____MK,43400.00000000000,63240000.00000000000
"171030",W3CC008200,,,,"0",C,"12204",CC,"13","0","0","2","30",,J031073111,J010068619,J010005237,"2",J031072999,"0","0","0","0","0",J031072999,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073111,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150001,J02106593112111112112122,115.56000000000,9803.24000000000,9918.80000000000,,328.07489615800,,WCY_____MK,67200.00000000000,115560000.00000000000
"171047",W3CC008200,,,,"0",C,"12204",CC,"41","0","0","2","30",,J031073032,J010040952,J010004600,"2",J031073018,"0","0","0","1","0",J031073018,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073032,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150470,J02106593112111112112122121212,35.53000000000,0.00000000000,35.53000000000,,1143.33757388000,,WCY_____MK,36000.00000000000,35530000.00000000000
"171049",W3CC008200,,,,"0",C,"12204",CC,"23","0","0","2","30",,J031073080,J010067965,J010070446,"2",J031073022,"0","0","0","1","0",J031073022,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073080,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150104,J0210659311211111211212211212121222222212121,36.96000000000,0.00000000000,36.96000000000,,1850.70205628000,,WCY_____MK,37400.00000000000,36960000.00000000000
"171053",W3CC008200,,,,"0",C,"12204",CC,"20","0","0","2","30",,J031073029,J010077504,J010077508,"2",J031073028,"0","0","0","1","0",J031073028,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073029,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150718,J02106593112111112112122112121212222222122112,22.09000000000,0.00000000000,22.09000000000,,1268.69927569000,,WCY_____MK,25400.00000000000,22090000.00000000000
"171054",W3CC008200,,,,"0",C,"12204",CC,"19","0","0","2","30",,J031073113,J010031412,J010106041,"2",J031073029,"0","0","0","0","0",J031073029,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073113,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150105,J0210659311211111211212211212121222222212211,19.81000000000,85.33000000000,105.14000000000,,930.31408379600,,WCY_____MK,24800.00000000000,19810000.00000000000
"171055",W3CC008200,,,,"0",C,"12204",CC,"11","0","0","2","30",,J031072912,J010077930,J010077705,"2",J031073030,"0","0","0","1","0",J031073030,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031072912,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150102,J0210659311211111211212211212121222222211,11.84000000000,0.00000000000,11.84000000000,,953.34577702700,,WCY_____MK,18200.00000000000,11840000.00000000000
"171057",W3CC008200,,,,"0",C,"12204",CC,"5","0","0","2","30",,J031073085,J010068631,J010076814,"2",J031073032,"0","0","0","0","0",J031073032,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073085,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150058,J0210659311211111211212212121,13.76000000000,143.72000000000,157.48000000000,,457.42202034900,,WCY_____MK,22400.00000000000,13760000.00000000000
"171058",W3CC008200,,,,"0",C,"12204",CC,"3","0","0","2","30",,J031072953,J010004781,J010076815,"2",J031073033,"0","0","0","0","0",J031073033,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031072953,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150058,J02106593112111112112122121,21.91000000000,207.04000000000,228.95000000000,,357.22784116800,,WCY_____MK,33400.00000000000,21910000.00000000000
"171059",W3CC008200,,,,"0",C,"12204",CC,"35","0","0","2","30",,J031073102,J010032335,J010069076,"2",J031073034,"0","0","0","1","0",J031073034,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073102,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150057,J0210659311211111211212221111211,32.53000000000,0.00000000000,32.53000000000,,1436.92425453000,,WCY_____MK,30800.00000000000,32530000.00000000000
"171113",W3CC008200,,,,"0",C,"12204",CC,"11","0","0","2","30",,J031072970,J010032073,J010069274,"2",J031073071,"0","0","0","1","0",J031073071,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031072970,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150434,J0210659311211111211212222,52.59000000000,0.00000000000,52.59000000000,,569.77993915200,,WCY_____MK,40800.00000000000,52590000.00000000000
"171116",W3CC008200,,,,"0",C,"12204",CC,"1","0","0","2","30",,J031073060,J010106742,J010069083,"2",J031073074,"0","0","0","0","0",J031073074,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073060,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150104,J02106593112111112112122112121212222222121,3.48000000000,114.69000000000,118.17000000000,,708.80000000000,,WCY_____MK,9200.00000000000,3480000.00000000000
"171098",W3CC008200,,,,"0",C,"12204",CC,"19","0","0","2","30",,J031073074,J010069083,J010077937,"2",J031073051,"0","0","0","1","0",J031073051,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073074,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150704,J021065931121111121121221121212122222221211,19.51000000000,0.00000000000,19.51000000000,,1296.86934905000,,WCY_____MK,32600.00000000000,19510000.00000000000
"171121",W3CC008200,,,,"0",C,"12204",CC,"13","0","0","2","30",,J031073074,J010069083,J010070080,"2",J031073080,"0","0","0","0","0",J031073080,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073074,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150104,J021065931121111121121221121212122222221212,14.23000000000,80.95000000000,95.18000000000,,1094.65551651000,,WCY_____MK,29800.00000000000,14230000.00000000000
"171122",W3CC008200,,,,"0",C,"12204",CC,"9","0","0","2","30",,J031073033,J010042542,J010070440,"2",J031073081,"0","0","0","1","0",J031073081,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073033,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150466,J021065931121111121121221211,13.41000000000,0.00000000000,13.41000000000,,627.14392244600,,WCY_____MK,26000.00000000000,13410000.00000000000
"171124",W3CC009500,,,,"0",C,"12204",CC,"11","0","0","2","30",,J031073187,J010089253,J010054510,"2",J031073083,"0","0","0","0","0",J031073083,WSS0344000,WSB0000614,WBCC_____C,,WFD0000097,WGD0000097,,J031073187,JSO1070076,WCY_____BG,WNT___BG41,,,Z_G2720001,J021064716111121212122211,92.26000000000,10267.90000000000,10360.16000000000,,274.83909603300,,WCY_____BG,75800.00000000000,92260000.00000000000
"171126",W3CC008200,,,,"0",C,"12204",CC,"3","0","0","2","30",,J031073033,J010042542,J010067963,"2",J031073085,"0","0","0","0","0",J031073085,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073033,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150058,J021065931121111121121221212,14.67000000000,178.96000000000,193.63000000000,,439.34355828200,,WCY_____MK,25800.00000000000,14670000.00000000000
"171127",W3CC009500,,,,"0",C,"12204",CC,"35","0","0","2","30",,J031073052,J010078408,J010067979,"2",J031073086,"0","0","0","0","0",J031073086,WSS0344000,WSB0000614,WBCC_____C,,WFD0000097,WGD0000097,,J031073052,JSO1070076,WCY_____BG,WNT___BG41,,,Z_G2720034,J021064716111121212122211221,165.83000000000,1703.92000000000,1869.75000000000,,467.40145329600,,WCY_____BG,86200.00000000000,165830000.00000000000
"171128",W3CC008200,,,,"0",C,"12204",CC,"1","0","0","2","30",,J031073080,J010067965,J010105295,"2",J031073087,"0","0","0","0","0",J031073087,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073080,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150706,J0210659311211111211212211212121222222212122,1.51000000000,42.48000000000,43.99000000000,,772.70000000000,,WCY_____MK,8000.00000000000,1510000.00000000000
"171132",W3CC008200,,,,"0",C,"12204",CC,"1","0","0","2","30",,J031073060,J010106742,J010104206,"2",J031073091,"0","0","0","0","0",J031073091,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073060,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150001,J02106593112111112112122112121212222222122,2.08000000000,1398.37000000000,1400.45000000000,,711.40000000000,,WCY_____MK,7000.00000000000,2080000.00000000000
"171133",W3CC009500,,,,"0",C,"12204",CC,"11","0","0","2","30",,J031073052,J010078408,J010104201,"2",J031073092,"0","0","0","1","0",J031073092,WSS0344000,WSB0000614,WBCC_____C,,WFD0000097,WGD0000097,,J031073052,JSO1070076,WCY_____BG,WNT___BG41,,,Z_G2720280,J021064716111121212122211222,50.10000000000,0.00000000000,50.10000000000,,537.91680638700,,WCY_____BG,49600.00000000000,50100000.00000000000
"171135",W3CC008200,,,,"0",C,"12204",CC,"33","0","0","2","30",,J031072966,J010105301,J010031892,"2",J031073095,"0","0","0","1","0",J031073095,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031072966,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150077,J02106593112111112112122112121212212122122221221,58.02000000000,0.00000000000,58.02000000000,,1068.24357118000,,WCY_____MK,43200.00000000000,58020000.00000000000
"171136",W3CC008200,,,,"0",C,"12204",CC,"12","0","0","2","30",,J031073102,J010032335,J010106758,"2",J031073097,"0","0","0","1","0",J031073097,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073102,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150459,J0210659311211111211212221111212,12.03000000000,0.00000000000,12.03000000000,,1415.52967581000,,WCY_____MK,18800.00000000000,12030000.00000000000
"171139",W3CC008200,,,,"0",C,"12204",CC,"25","0","0","2","30",,J031073087,J010105295,J010032307,"2",J031073100,"0","0","0","1","0",J031073100,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073087,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150706,J02106593112111112112122112121212222222121221,25.92000000000,0.00000000000,25.92000000000,,1322.48213735000,,WCY_____MK,29200.00000000000,25920000.00000000000
"171140",W3CC008200,,,,"0",C,"12204",CC,"11","0","0","2","30",,J031073087,J010105295,J010032302,"2",J031073101,"0","0","0","1","0",J031073101,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073087,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2151576,J02106593112111112112122112121212222222121222,16.56000000000,0.00000000000,16.56000000000,,1801.57349034000,,WCY_____MK,24400.00000000000,16560000.00000000000
"171141",W3CC008200,,,,"0",C,"12204",CC,"13","0","0","2","30",,J031073188,J010018439,J010091129,"2",J031073102,"0","0","0","0","0",J031073102,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073188,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150057,J021065931121111121121222111121,19.04000000000,44.56000000000,63.60000000000,,1058.31932773000,,WCY_____MK,27000.00000000000,19040000.00000000000
"171146",W3CC008200,,,,"0",C,"12204",CC,"20","0","0","2","30",,J031073113,J010031412,J010032541,"2",J031073107,"0","0","0","1","0",J031073107,WSS0360000,WSB0000052,WBCC_____C,,WFD0000102,WGD0000102,,J031073113,JSO1070064,WCY_____MK,WNT_____MK,,,Z_G2150715,J0210659311211111211212211212121222222212212,31.35000000000,0.00000000000,31.35000000000,,1273.57645933000,,WCY_____MK,30800.00000000000,31350000.00000000000
