OBJECTID,osm_id,code,fclass,name,layer,bridge,tunnel,Shape_Leng
"425","406658180","6101",rail,,0.00000000000,F,F,891.49818398900
"426","406658924","6101",rail,,0.00000000000,F,F,672.31593074900
"427","406660742","6101",rail,,0.00000000000,F,F,447.36761866200
"428","413386170","6101",rail,,0.00000000000,F,F,799.33663600100
"429","413386171","6101",rail,,1.00000000000,T,F,7.31785959849
"430","413388400","6101",rail,,0.00000000000,F,F,4475.38276102000
"431","413388401","6101",rail,,1.00000000000,T,F,11.87011063820
"432","413388402","6101",rail,,1.00000000000,T,F,66.97059139030
"433","413388403","6101",rail,,0.00000000000,F,F,541.26373645600
"434","413389776","6101",rail,,1.00000000000,T,F,9.53016933151
"435","413389777","6101",rail,,0.00000000000,F,F,8468.76736930000
"436","413403476","6101",rail,,0.00000000000,F,F,840.85133217300
"437","413403480","6101",rail,,1.00000000000,T,F,177.14404817300
"438","413403486","6101",rail,,0.00000000000,F,F,1025.08710776000
"439","413412353","6101",rail,,1.00000000000,T,F,13.82897915380
"440","413412354","6101",rail,,1.00000000000,T,F,29.23583899290
"441","413412355","6101",rail,,0.00000000000,F,F,291.82226051100
"442","413412356","6101",rail,,0.00000000000,F,F,8789.27339072000
"443","413418853","6101",rail,,1.00000000000,T,F,6.97071906832
"444","413418854","6101",rail,,1.00000000000,T,F,15.63711598150
"445","413418855","6101",rail,,0.00000000000,F,F,2045.13550437000
"446","413418856","6101",rail,,0.00000000000,F,F,5075.14426022000
"447","418067532","6101",rail,,-1.00000000000,F,T,41.87467681710
"448","418067533","6101",rail,,1.00000000000,T,F,5.14746546554
"449","418067534","6101",rail,,0.00000000000,F,F,1030.07429343000
"450","418067535","6101",rail,,0.00000000000,F,F,517.93955494700
"451","422287398","6101",rail,,0.00000000000,F,F,943.98300167700
"452","422287399","6101",rail,,1.00000000000,T,F,11.88917640290
"453","423680126","6101",rail,,1.00000000000,T,F,22.96761179260
"454","423680127","6101",rail,,1.00000000000,T,F,5.88736784536
"455","423680128","6101",rail,,0.00000000000,F,F,2276.30836897000
"456","423680129","6101",rail,,0.00000000000,F,F,3641.92857521000
"457","425934444","6101",rail,,1.00000000000,T,F,9.78555167058
"458","425934445","6101",rail,,1.00000000000,T,F,9.67725014763
"459","425934446","6101",rail,,0.00000000000,F,F,1319.83178689000
"460","425934447","6101",rail,,0.00000000000,F,F,247.59078720400
"461","435141668","6101",rail,,0.00000000000,F,F,1704.60785843000
"462","435141670","6101",rail,,0.00000000000,T,F,16.74065060940
"463","440415893","6101",rail,,0.00000000000,F,F,242.77621613600
"464","446505134","6101",rail,,1.00000000000,T,F,5.91298508184
"465","446505135","6101",rail,,0.00000000000,F,F,923.09202230500
"466","464168766","6101",rail,,0.00000000000,F,F,440.60810386200
"467","464168769","6101",rail,,0.00000000000,F,F,40.45029842200
"468","464168770","6101",rail,,0.00000000000,F,F,33.79583620820
"469","464168771","6101",rail,,0.00000000000,F,F,322.59294110900
"470","464168772","6101",rail,,0.00000000000,F,F,290.25084839300
"471","464168773","6101",rail,,0.00000000000,F,F,116.18816572700
"472","464168774","6101",rail,,0.00000000000,F,F,472.54693927700
"473","464168776","6101",rail,,0.00000000000,F,F,33.52967952470
"474","464168779","6101",rail,,0.00000000000,F,F,973.00637736900
"475","464168781","6101",rail,,0.00000000000,F,F,311.62529932000
"476","464168782","6101",rail,,1.00000000000,T,F,6.36381827194
"477","464168783","6101",rail,,0.00000000000,F,F,35.00803457460
"478","464168784","6101",rail,,0.00000000000,F,F,866.28347943800
"479","464168785","6101",rail,,1.00000000000,T,F,6.28839488814
"480","464168786","6101",rail,,0.00000000000,F,F,30.24236431690
"481","472696480","6101",rail,ΠΑΘΕ-Π,0.00000000000,F,F,1635.61604052000
"482","473054441","6101",rail,ΠΑΘΕ-Π,0.00000000000,F,F,269.75465437300
"483","473081223","6101",rail,,0.00000000000,F,F,470.67611518500
"484","473081226","6101",rail,,0.00000000000,F,F,124.92302890000
"485","473366693","6101",rail,,0.00000000000,F,F,61.72991189480
"486","477509843","6101",rail,,-1.00000000000,F,T,33.35192840280
"487","477510110","6101",rail,,-1.00000000000,F,T,170.55541644300
"488","477510111","6101",rail,,-1.00000000000,F,T,170.55512826100
"489","481140487","6101",rail,ΠΑΘΕ-Π,0.00000000000,F,F,1589.23200805000
"490","571200005","6101",rail,,0.00000000000,F,F,14856.36954480000
"491","571200020","6101",rail,,1.00000000000,T,F,19.99021363820
"492","573251512","6107",miniature_railway,Conveyor Belt,0.00000000000,F,F,2412.15871953000
"493","573251727","6107",miniature_railway,Conveyor Belt,0.00000000000,F,F,72.70229449610
"494","624660249","6101",rail,,1.00000000000,T,F,126.18771234000
"495","637880328","6101",rail,,0.00000000000,F,F,832.87076116300
"496","637880329","6101",rail,,0.00000000000,F,F,337.99472903600
"497","637880330","6101",rail,,0.00000000000,F,F,256.10803236900
"498","637880331","6101",rail,,0.00000000000,F,F,858.69205102100
"499","637880332","6101",rail,,0.00000000000,F,F,880.54564942700
"500","637880333","6101",rail,,0.00000000000,F,F,718.45956209200
"501","637880334","6101",rail,,0.00000000000,F,F,768.53829071000
"502","637880335","6101",rail,,0.00000000000,F,F,157.44671950700
"503","637880336","6101",rail,,0.00000000000,F,F,249.44588704000
"504","637880337","6101",rail,,0.00000000000,F,F,119.93737966100
"505","637880338","6101",rail,,0.00000000000,F,F,117.58443700700
"506","637880339","6101",rail,,0.00000000000,F,F,677.34527978000
"507","637880340","6101",rail,,0.00000000000,F,F,761.47002977900
"508","637880341","6101",rail,,0.00000000000,F,F,324.37768822900
"509","637880342","6101",rail,,0.00000000000,F,F,272.51003687800
"510","637880343","6101",rail,,0.00000000000,F,F,383.81920679900
"511","637880344","6101",rail,,0.00000000000,F,F,250.72898152700
"512","637880346","6101",rail,,0.00000000000,F,F,154.49953613300
"513","637891768","6101",rail,,0.00000000000,F,F,808.16564983700
"514","637891769","6101",rail,,0.00000000000,F,F,712.41176687300
"515","637891770","6101",rail,,0.00000000000,F,F,716.94376773400
"516","637903910","6101",rail,,0.00000000000,F,F,711.09584664800
"517","637903912","6101",rail,,0.00000000000,F,F,231.46743496200
"518","637905165","6101",rail,,0.00000000000,F,F,831.01561294200
"519","637905166","6101",rail,,0.00000000000,F,F,815.93873340400
"520","637905167","6101",rail,,0.00000000000,F,F,379.63622676800
"521","637905169","6101",rail,,0.00000000000,F,F,71.36893926670
"522","637906082","6101",rail,,0.00000000000,F,F,702.75297518300
"523","637906083","6101",rail,,0.00000000000,F,F,629.00334976100
"524","637906084","6101",rail,,0.00000000000,F,F,597.60904410300
"525","637906085","6101",rail,,0.00000000000,F,F,431.52242569800
"526","637906086","6101",rail,,0.00000000000,F,F,1266.62340842000
"527","637906089","6101",rail,,0.00000000000,F,F,421.00923962000
"528","637906090","6101",rail,,0.00000000000,F,F,311.22493482800
"529","637906091","6101",rail,,0.00000000000,F,F,789.64565862900
"530","637906092","6101",rail,,0.00000000000,F,F,530.37730916400
"531","637910475","6101",rail,,0.00000000000,F,F,340.71935424900
"532","637910476","6101",rail,,0.00000000000,F,F,191.59108502500
"533","637910477","6101",rail,,0.00000000000,F,F,207.31103638500
"534","637910478","6101",rail,,0.00000000000,F,F,293.61248217300
"535","637910479","6101",rail,,1.00000000000,T,F,19.23942940840
"536","637910480","6101",rail,,0.00000000000,F,F,375.33265968700
"537","637914611","6101",rail,,0.00000000000,F,F,565.96666580700
"538","637914612","6101",rail,,0.00000000000,F,F,56.45558610860
"539","637914613","6101",rail,,0.00000000000,F,F,809.27946256000
"540","637914614","6101",rail,,0.00000000000,F,F,693.20365343600
"541","637914616","6101",rail,,0.00000000000,F,F,222.32141385800
"542","638164474","6101",rail,,0.00000000000,F,F,804.98710209500
"543","638164475","6101",rail,,0.00000000000,F,F,708.81460086800
"544","638177889","6101",rail,,0.00000000000,F,F,770.21199755500
"545","638177890","6101",rail,,0.00000000000,F,F,51.64989362470
"546","638177891","6101",rail,,0.00000000000,F,F,627.31781488700
"547","638177892","6101",rail,,0.00000000000,F,F,660.18804593700
"548","638181330","6101",rail,,0.00000000000,F,F,5597.44490701000
"549","638181331","6101",rail,,0.00000000000,F,F,646.38530390800
"550","638181333","6101",rail,,0.00000000000,F,F,504.35952995600
"551","638181334","6101",rail,,0.00000000000,F,F,531.44935676700
"552","638181335","6101",rail,,0.00000000000,F,F,546.56732673400
"553","638181336","6101",rail,,0.00000000000,F,F,216.85957243000
"554","638181337","6101",rail,,0.00000000000,F,F,461.89827934700
"555","638189372","6101",rail,,0.00000000000,F,F,483.92976567900
"556","638189375","6101",rail,,0.00000000000,F,F,270.48226987700
"557","638189377","6101",rail,,0.00000000000,F,F,872.43579029300
"558","638189380","6101",rail,,0.00000000000,F,F,124.10460904900
"559","638189382","6101",rail,,0.00000000000,F,F,143.24281267200
"560","638189383","6101",rail,,0.00000000000,F,F,768.16799154600
"561","638189384","6101",rail,,0.00000000000,F,F,545.03471799800
"562","638189386","6101",rail,,0.00000000000,F,F,1030.16353896000
"563","638189387","6101",rail,,0.00000000000,F,F,485.59956377000
"564","638189388","6101",rail,,0.00000000000,F,F,538.59695663200
"565","638189389","6101",rail,,0.00000000000,F,F,38.52410524370
"566","638189390","6101",rail,,0.00000000000,F,F,487.35907863600
"567","638189391","6101",rail,,0.00000000000,F,F,880.46093031900
"568","638189392","6101",rail,,0.00000000000,F,F,534.59404530500
"569","638189393","6101",rail,,0.00000000000,F,F,59.45113533430
"570","638232317","6101",rail,,0.00000000000,F,F,43.52626061560
"571","638232318","6101",rail,,0.00000000000,F,F,403.80501806000
"572","638232319","6101",rail,,0.00000000000,F,F,383.22624640700
"573","638232320","6101",rail,,0.00000000000,F,F,7134.70105491000
"574","638232321","6101",rail,,0.00000000000,F,F,296.26742830400
"575","638232322","6101",rail,,0.00000000000,F,F,654.94617784400
"576","638232323","6101",rail,,0.00000000000,F,F,197.30818590600
"577","638232324","6101",rail,,0.00000000000,F,F,479.54864062500
"578","638232325","6101",rail,,0.00000000000,F,F,357.52235365700
"579","638232326","6101",rail,,0.00000000000,F,F,861.19714084400
"580","638232327","6101",rail,,0.00000000000,F,F,91.76647679550
"581","638232328","6101",rail,,0.00000000000,F,F,684.31636879500
"582","638232329","6101",rail,,0.00000000000,F,F,628.69176028500
"583","638232330","6101",rail,,0.00000000000,F,F,617.59510096600
"584","638232331","6101",rail,,0.00000000000,F,F,424.43384498400
"585","638232332","6101",rail,,0.00000000000,F,F,545.22022384800
"586","638232333","6101",rail,,0.00000000000,F,F,189.03509902800
"587","638232334","6101",rail,,0.00000000000,F,F,131.54768053700
"588","638232335","6101",rail,,0.00000000000,F,F,58.18287054450
"589","638232337","6101",rail,,0.00000000000,F,F,573.48585999600
"590","638232338","6101",rail,,0.00000000000,F,F,657.48779781000
"591","638232339","6101",rail,,0.00000000000,F,F,377.15315562100
"592","638232340","6101",rail,,0.00000000000,F,F,558.54248856500
"593","638232341","6101",rail,,0.00000000000,F,F,210.96790155000
"594","638232342","6101",rail,,0.00000000000,F,F,269.21651969900
"595","638232343","6101",rail,,0.00000000000,F,F,126.23275575700
"596","638232344","6101",rail,,0.00000000000,F,F,159.66276085400
"597","638232345","6101",rail,,0.00000000000,F,F,117.22601747800
"598","638232346","6101",rail,,0.00000000000,F,F,212.71770729200
"599","638232347","6101",rail,,0.00000000000,F,F,339.84198594600
"600","638232348","6101",rail,,0.00000000000,F,F,297.73006736300
"601","638232349","6101",rail,,0.00000000000,F,F,132.77272251300
"602","638232350","6101",rail,,0.00000000000,F,F,79.43311280740
"603","638232351","6101",rail,,0.00000000000,F,F,96.82896076930
"604","638232352","6101",rail,,0.00000000000,F,F,234.57709876900
"605","638232353","6101",rail,,0.00000000000,F,F,518.53767210000
"606","638232354","6101",rail,,0.00000000000,F,F,201.62648690800
"607","638232355","6101",rail,,0.00000000000,F,F,47.08945673590
"608","638242866","6101",rail,,0.00000000000,F,F,537.14457010500
"609","638242867","6101",rail,,0.00000000000,F,F,764.84843254000
"610","638264454","6101",rail,,0.00000000000,F,F,639.61579737300
"611","638264455","6101",rail,,0.00000000000,F,F,638.33428423400
"612","638264456","6101",rail,,0.00000000000,F,F,328.50243131600
"613","639009999","6101",rail,,0.00000000000,F,F,2826.27486443000
"614","639010000","6101",rail,,-1.00000000000,F,T,208.91955664500
"615","639010001","6101",rail,,0.00000000000,F,F,249.35589682700
"616","639010002","6101",rail,,-1.00000000000,F,T,145.41892538900
"617","639010003","6101",rail,,0.00000000000,F,F,572.99323781700
"618","639010004","6101",rail,,0.00000000000,F,F,501.26475681700
"619","639374143","6101",rail,,0.00000000000,F,F,703.95460703100
"620","639374144","6101",rail,,0.00000000000,F,F,716.66013637900
"621","639374145","6101",rail,,0.00000000000,F,F,638.30280205900
"622","639374146","6101",rail,,0.00000000000,F,F,416.40481435600
"623","639374147","6101",rail,,0.00000000000,F,F,322.16066168500
"624","639374148","6101",rail,,0.00000000000,F,F,422.82370357700
"625","639374149","6101",rail,,0.00000000000,F,F,119.53391871000
"626","639376516","6101",rail,,0.00000000000,F,F,674.57387644100
"627","639376518","6101",rail,,0.00000000000,F,F,535.77868442400
"628","639376520","6101",rail,,0.00000000000,F,F,74.48370929990
"629","639966870","6101",rail,,0.00000000000,F,F,573.45578825400
"630","639966872","6101",rail,,0.00000000000,F,F,620.65942386700
"631","639966873","6101",rail,,0.00000000000,F,F,929.91147423400
"632","640059149","6101",rail,,0.00000000000,F,F,608.27161538000
"633","640059150","6101",rail,,0.00000000000,F,F,186.36099463500
"634","640236024","6101",rail,,0.00000000000,F,F,1125.56413862000
"635","700399332","6101",rail,,0.00000000000,F,F,243.80857290600
"636","700399333","6101",rail,,0.00000000000,F,F,874.08550122500
"637","700399334","6101",rail,,0.00000000000,F,F,29.84819604000
"638","703507658","6101",rail,,1.00000000000,T,F,27.64566326340
"639","703507659","6101",rail,,0.00000000000,F,F,111.26440241000
"640","730734285","6101",rail,,0.00000000000,F,F,737.99734257200
"641","730734288","6101",rail,,0.00000000000,F,F,1341.07834031000
"642","730734290","6101",rail,,0.00000000000,F,F,559.79393609800
"643","730734292","6101",rail,,0.00000000000,F,F,1095.16880256000
"644","14162323","6101",rail,,0.00000000000,F,F,957.97653557000
"645","14342490","6101",rail,,1.00000000000,T,F,46.84616810480
"646","14343080","6101",rail,,0.00000000000,F,F,533.92239410700
"647","18699067","6101",rail,Container 2,0.00000000000,F,F,492.31871591300
"648","18699259","6101",rail,,0.00000000000,F,F,246.90008472500
"649","18699467","6101",rail,,0.00000000000,F,F,502.42594096600
"650","18699841","6101",rail,,0.00000000000,F,F,292.29454069300
"651","18699902","6101",rail,,0.00000000000,F,F,424.76972613400
"652","18699993","6101",rail,,0.00000000000,F,F,661.79787291100
"653","19752560","6101",rail,,0.00000000000,F,F,684.46247136100
"654","19794792","6101",rail,,0.00000000000,F,F,183.15433264000
"655","19800091","6101",rail,,0.00000000000,F,F,1208.89281048000
"656","19800164","6101",rail,Θ-Α Ανόδου,0.00000000000,F,F,520.33057653600
"657","19804282","6101",rail,Προαστιακός,0.00000000000,F,F,443.63521021300
"658","19804284","6101",rail,Θ-Φ,0.00000000000,F,F,382.82415762100
"659","19831172","6101",rail,,0.00000000000,F,F,1210.27157290000
"660","19831174","6101",rail,,0.00000000000,F,F,459.29061521400
"661","19831188","6101",rail,,0.00000000000,F,F,319.73237901500
"662","19831202","6101",rail,,0.00000000000,F,F,201.66003894100
"663","19831273","6101",rail,,0.00000000000,F,F,401.05135564800
"664","19831282","6101",rail,,0.00000000000,F,F,226.74734596000
"665","19831292","6101",rail,,0.00000000000,F,F,191.16244496100
"666","19831298","6101",rail,,0.00000000000,F,F,280.32599429500
"667","19831620","6101",rail,Γέφυρα Γαλλικού,1.00000000000,T,F,221.21676033800
"668","19848253","6101",rail,ΠΑΘΕ-Π,0.00000000000,F,F,683.88863180500
"669","19848859","6101",rail,Δ' Παρακαμπτήριος,0.00000000000,F,F,856.70860183900
"670","19848943","6101",rail,ΠΑΘΕ-Π,0.00000000000,F,F,1136.73430596000
"671","19849005","6101",rail,,-1.00000000000,F,F,262.42584880300
"672","19849065","6101",rail,,0.00000000000,F,F,773.69706813200
"673","19849161","6101",rail,Α' Παρακαμπτήριος,0.00000000000,F,F,856.96811859100
"674","19849243","6101",rail,,0.00000000000,F,F,328.69796805200
"675","19849423","6101",rail,Γέφυρα Γαλλικού,1.00000000000,T,F,163.67332248700
"676","19849687","6101",rail,,0.00000000000,F,F,244.74782280000
"677","19849765","6101",rail,,0.00000000000,F,F,4805.75081501000
"678","19850231","6101",rail,,0.00000000000,F,F,23.61336028670
"679","19854761","6101",rail,,0.00000000000,F,F,601.20479508900
"680","19854762","6101",rail,,0.00000000000,F,F,678.14433439400
"681","19854776","6101",rail,,0.00000000000,F,F,511.96163304600
"682","19854781","6101",rail,,0.00000000000,F,F,471.91462690000
"683","19854794","6101",rail,,0.00000000000,F,F,654.96310606700
"684","19854806","6101",rail,,0.00000000000,F,F,641.80885109200
"685","19854809","6101",rail,,0.00000000000,F,F,173.00320747500
"686","19854821","6101",rail,,0.00000000000,F,F,463.15237333800
"687","19854824","6101",rail,,0.00000000000,F,F,272.01018142500
"688","19854826","6101",rail,,0.00000000000,F,F,193.03203286000
"689","19854860","6101",rail,,0.00000000000,F,F,271.53703227900
"690","19854890","6101",rail,,0.00000000000,F,F,839.48373886000
"691","19854893","6101",rail,,0.00000000000,F,F,775.92861845900
"692","19854897","6101",rail,,0.00000000000,F,F,533.42967990000
"693","19854902","6101",rail,,0.00000000000,F,F,640.72242198000
"694","19854908","6101",rail,,0.00000000000,F,F,660.17149602800
"695","19854910","6101",rail,,0.00000000000,F,F,646.48508568100
"696","19854919","6101",rail,,0.00000000000,F,F,600.57507746800
"697","19854920","6101",rail,,0.00000000000,F,F,773.49683243600
"698","19854933","6101",rail,,0.00000000000,F,F,1303.48572313000
"699","19854938","6101",rail,,0.00000000000,F,F,929.80329150800
"700","19854941","6101",rail,,0.00000000000,F,F,703.02892032600
"701","19854948","6101",rail,,0.00000000000,F,F,105.31762824200
"702","19864884","6101",rail,,0.00000000000,F,F,218.07749878700
"703","19864911","6101",rail,,0.00000000000,F,F,240.17271211400
"704","19864950","6101",rail,,0.00000000000,F,F,629.18550772200
"705","19865092","6101",rail,Μαμιδάκης,0.00000000000,F,F,1182.25875701000
"706","19865111","6101",rail,,0.00000000000,F,F,542.41816530200
"707","19865130","6101",rail,,0.00000000000,F,F,734.86773967000
"708","19865199","6101",rail,,0.00000000000,F,F,173.67272613100
"709","19865241","6101",rail,,0.00000000000,F,F,80.02452316190
"710","19865351","6101",rail,,0.00000000000,F,F,513.34929053200
"711","19865439","6101",rail,,0.00000000000,F,F,883.43190949700
"712","19866149","6101",rail,,0.00000000000,F,F,347.81947704400
"713","19866326","6101",rail,,0.00000000000,F,F,479.69482901400
"714","19866369","6101",rail,D5E-Bulk Cargo,0.00000000000,F,F,569.31432794500
"715","19866390","6101",rail,D6E-Bulk Cargo 2,0.00000000000,F,F,658.96159091400
"716","19866474","6101",rail,D6E-Bulk Cargo,0.00000000000,F,F,692.10964398800
"717","19879664","6101",rail,,0.00000000000,F,F,163.26977971800
"718","19879712","6101",rail,,0.00000000000,F,F,60.94567710770
"719","19880019","6101",rail,,0.00000000000,F,F,380.63083730600
"720","19880038","6101",rail,,0.00000000000,F,F,85.17308964030
"721","19880045","6101",rail,,0.00000000000,F,F,45.24381093800
"722","19880047","6101",rail,,0.00000000000,F,F,1249.64293864000
"723","19880057","6101",rail,,0.00000000000,F,F,294.84638892500
"724","19880059","6101",rail,,0.00000000000,F,F,208.96084567400
"725","19880062","6101",rail,,0.00000000000,F,F,64.97526335330
"726","19880071","6101",rail,,0.00000000000,F,F,90.63038423610
"727","19880164","6101",rail,,0.00000000000,F,F,361.96751123700
"728","19880174","6101",rail,,0.00000000000,F,F,265.84655283200
"729","19880249","6101",rail,,0.00000000000,F,F,141.67182004300
"730","19880262","6101",rail,,0.00000000000,F,F,113.90266696400
"731","19880268","6101",rail,,0.00000000000,F,F,79.91071875670
"732","19880291","6101",rail,,0.00000000000,F,F,140.79560089600
"733","19880366","6101",rail,,0.00000000000,F,F,442.20967552100
"734","19880373","6101",rail,,0.00000000000,F,F,303.99718334800
"735","19880435","6101",rail,,0.00000000000,F,F,33.38418491390
"736","19984982","6101",rail,,0.00000000000,F,F,461.29305486900
"737","19985069","6101",rail,,0.00000000000,F,F,431.18247065700
"738","20104209","6101",rail,Θ-Α Καθόδου,0.00000000000,F,F,294.69485492100
"739","26155819","6101",rail,ΠΑΘΕ-Π,0.00000000000,F,F,3506.09897366000
"740","26163835","6101",rail,,0.00000000000,F,F,4362.17494032000
"741","27261369","6101",rail,ΠΑΘΕ-Π,0.00000000000,F,F,1767.25500460000
"742","27421233","6101",rail,ΠΑΘΕ-Π,0.00000000000,F,F,793.53533858900
"743","27747830","6101",rail,ΠΑΘΕ-Π,1.00000000000,T,F,25.83245944760
"744","27747831","6101",rail,ΠΑΘΕ-Π,0.00000000000,F,F,276.41670667000
"745","84950127","6101",rail,,0.00000000000,F,F,779.63727196600
"746","84950170","6101",rail,ΠΑΘΕ-Π,0.00000000000,F,F,3723.09119698000
"747","84959928","6101",rail,,0.00000000000,F,F,423.45955193600
"748","86257494","6101",rail,,0.00000000000,F,F,766.82106608000
"749","86257532","6101",rail,,0.00000000000,F,F,1216.18901337000
"750","86462102","6101",rail,,0.00000000000,F,F,865.94289542400
"751","87699912","6101",rail,,0.00000000000,F,F,1945.24041823000
"752","89231816","6101",rail,,0.00000000000,F,F,6561.57363323000
"753","112390866","6101",rail,Θ-Α,0.00000000000,F,F,611.64193957600
"754","112390868","6101",rail,Θ-Α,0.00000000000,F,F,75.61167195490
"755","112390873","6101",rail,Θ-Α,-1.00000000000,F,T,189.67230510300
"756","112390874","6101",rail,Θ-Α,0.00000000000,F,F,175.68658796900
"757","112390876","6101",rail,Θ-Α,-1.00000000000,F,T,204.34554327200
"758","112390877","6101",rail,Θ-Α,-1.00000000000,F,T,111.22999849600
"759","112390879","6101",rail,Θ-Α,0.00000000000,F,F,5017.60556201000
"760","112390880","6101",rail,Θ-Α,0.00000000000,F,F,1421.49350286000
"761","112390881","6101",rail,Θ-Α,1.00000000000,T,F,24.44911269760
"762","112390893","6101",rail,Θ-Α,0.00000000000,F,F,211.48584554400
"763","112390903","6101",rail,Θ-Α,0.00000000000,F,F,477.73686796600
"764","112390904","6101",rail,Θ-Α,0.00000000000,F,F,646.01596838000
"765","112390906","6101",rail,Θ-Α,-1.00000000000,F,T,221.31758790200
"766","112390907","6101",rail,Θ-Α,1.00000000000,T,F,37.06433122840
"767","112390908","6101",rail,Θ-Α,0.00000000000,F,F,1132.92568533000
"768","112390910","6101",rail,Θ-Α,0.00000000000,F,F,824.32385525600
"769","112496537","6101",rail,Θ-Α,0.00000000000,F,F,976.98669615200
"770","112496552","6101",rail,Θ-Α,0.00000000000,F,F,83.46398065870
"771","112496557","6101",rail,Θ-Α,0.00000000000,F,F,200.61474954800
"772","112499882","6101",rail,ΠΑΘΕ-Π,0.00000000000,F,F,1496.74402494000
"773","112499884","6101",rail,ΠΑΘΕ-Π,-1.00000000000,F,T,174.94321201500
"774","112499887","6101",rail,,0.00000000000,F,F,542.99664706500
"775","112577301","6101",rail,ΠΑΘΕ-Π,0.00000000000,F,F,1792.30402596000
"776","112577304","6101",rail,ΠΑΘΕ-Π,0.00000000000,F,F,176.80865314100
"777","112578477","6101",rail,Γέφυρα Αξιού,1.00000000000,T,F,297.51678603100
"778","112580028","6101",rail,ΠΑΘΕ-Π,1.00000000000,T,F,20.20713897650
"779","112595761","6101",rail,Θ-Φ,0.00000000000,F,F,394.12101977500
"780","112596602","6101",rail,Θ-Φ,0.00000000000,F,F,1179.10608500000
"781","112596609","6101",rail,Θ-Φ,0.00000000000,F,F,28.96162516480
"782","112596612","6101",rail,Θ-Φ,0.00000000000,F,F,181.59544831600
"783","112596617","6101",rail,Θ-Φ,-1.00000000000,F,T,644.47924668000
"784","112596618","6101",rail,Θ-Φ,0.00000000000,F,F,365.27798952700
"785","112599119","6101",rail,Θ-Φ,0.00000000000,F,F,223.63355043900
"786","112599123","6101",rail,Θ-Φ,1.00000000000,T,F,196.53041181000
"787","112599125","6101",rail,Θ-Φ,0.00000000000,F,F,78.44117016980
"788","112599134","6101",rail,Θ-Φ,-1.00000000000,F,T,184.48083968500
"789","112599135","6101",rail,Θ-Φ,0.00000000000,F,F,641.41798820300
"790","112601800","6101",rail,,1.00000000000,T,F,29.47363476250
"791","112601801","6101",rail,Θ-Φ,1.00000000000,T,F,133.57289185900
"792","112601802","6101",rail,,0.00000000000,F,F,547.61799603400
"793","112601807","6101",rail,,1.00000000000,T,F,22.26859193010
"794","112601810","6101",rail,Θ-Φ,0.00000000000,F,F,673.93727260900
"795","112601811","6101",rail,,0.00000000000,F,F,3396.83802162000
"796","112602859","6101",rail,,0.00000000000,F,F,447.19047753200
"797","112603552","6101",rail,,0.00000000000,F,F,2774.11754165000
"798","112610857","6101",rail,,-1.00000000000,F,T,76.34578992550
"799","112610858","6101",rail,,0.00000000000,F,F,6713.68165562000
"800","112610859","6101",rail,,1.00000000000,T,F,126.99925667200
"801","112610860","6101",rail,,0.00000000000,F,F,3790.53705731000
"802","112610863","6101",rail,,0.00000000000,F,F,1992.78017657000
"803","112617155","6101",rail,,0.00000000000,F,F,728.83793080700
"804","112617158","6101",rail,,0.00000000000,F,F,631.81013162600
"805","112617161","6101",rail,,0.00000000000,F,F,105.18243652300
"806","112617162","6101",rail,,1.00000000000,T,F,13.50184112200
"807","112617164","6101",rail,,1.00000000000,T,F,17.96129329980
"808","112617165","6101",rail,,0.00000000000,F,F,634.81998236100
"809","112684450","6101",rail,,0.00000000000,F,F,2545.15787214000
"810","112684454","6101",rail,,1.00000000000,T,F,68.51855174380
"811","127511502","6107",miniature_railway,,0.00000000000,F,F,20.03788525250
"812","140669559","6101",rail,,0.00000000000,F,F,466.62504914700
"813","160429131","6101",rail,Ενωτική Αξιού,0.00000000000,F,F,2030.64611841000
"814","160429145","6101",rail,Ενωτική Αξιού,1.00000000000,T,F,16.33485084330
"815","161843482","6101",rail,,0.00000000000,F,F,95.52994155800
"816","161843484","6101",rail,,0.00000000000,F,F,113.50012291400
"817","161843487","6101",rail,,0.00000000000,F,F,94.04018675900
"818","161923291","6101",rail,,0.00000000000,F,F,369.46205242400
"819","161957970","6101",rail,,0.00000000000,F,F,590.51763841000
"820","161958629","6101",rail,,-1.00000000000,F,T,66.42688079720
"821","161967041","6101",rail,,0.00000000000,F,F,319.58605216000
"822","161967043","6101",rail,,0.00000000000,F,F,997.17586699200
"823","161967044","6101",rail,,0.00000000000,F,F,540.34461750600
"824","161967046","6101",rail,,0.00000000000,F,F,339.12577062300
"825","161967047","6101",rail,D6E-Steel Coil,0.00000000000,F,F,679.05827532700
"826","161967048","6101",rail,D5W-Bulk Cargo 2,0.00000000000,F,F,269.02419306300
"827","161967049","6101",rail,,0.00000000000,F,F,372.10613999600
"828","161967050","6101",rail,,0.00000000000,F,F,639.46553701900
"829","161967052","6101",rail,,0.00000000000,F,F,108.51063177700
"830","161967053","6101",rail,,0.00000000000,F,F,461.90683799000
"831","161967055","6101",rail,,0.00000000000,F,F,477.87532299700
"832","161967057","6101",rail,D5W-Bulk Cargo,0.00000000000,F,F,418.09581308700
"833","161967059","6101",rail,,0.00000000000,F,F,452.57164516500
"834","161979245","6101",rail,,0.00000000000,F,F,239.39173243900
"835","162246856","6101",rail,ΠΑΘΕ-Π,0.00000000000,F,F,1137.79556118000
"836","171168137","6101",rail,,0.00000000000,F,F,1113.16263929000
"837","171168149","6101",rail,,0.00000000000,F,F,3860.69323736000
