OBJECTID,osm_id,code,fclass,width,name,Shape_Leng
"2197","260128075","8102",stream,"3",,277.81210960200
"2198","260128077","8101",river,"5",Μελίσσοβουνο,255.27504987400
"2199","260128079","8102",stream,"3",,274.17428933900
"2200","260174035","8101",river,"0",Ξηροπόταμος,105.68274638800
"2201","260211587","8104",drain,"0",,598.23900920300
"2202","260211597","8102",stream,"0",,12.48372105220
"2203","260211611","8102",stream,"0",,1687.29458380000
"2204","260211615","8101",river,"5",Prisso,465.44716168600
"2205","260211616","8102",stream,"0",,583.59887292500
"2206","260329266","8101",river,"0",Prisso,163.98733939700
"2207","260329267","8102",stream,"0",,1924.44924105000
"2208","260329269","8102",stream,"0",,1355.76272328000
"2209","260329270","8101",river,"0",Prisso,240.91481701200
"2210","260329271","8101",river,"0",Prisso,444.38808317400
"2211","260329272","8101",river,"0",Prisso,336.56013265900
"2212","260329273","8101",river,"0",Prisso,770.56728899100
"2213","260329274","8101",river,"0",Prisso,273.06695726600
"2214","260329275","8101",river,"0",Prisso,278.19250601200
"2215","260329276","8101",river,"0",Prisso,1015.79403610000
"2216","260329278","8101",river,"0",Prisso,557.86810001900
"2217","260329281","8101",river,"0",Prisso,198.67091637300
"2218","260329282","8101",river,"0",Prisso,231.29838145000
"2219","260329283","8101",river,"0",Prisso,188.52039829100
"2220","260329284","8101",river,"0",Prisso,323.11957512300
"2221","260329285","8102",stream,"0",,871.13668960700
"2222","260329287","8101",river,"0",Prisso,85.07651315250
"2223","260329288","8101",river,"0",Prisso,727.06139727300
"2224","260368131","8101",river,"0",Prisso,224.80020583400
"2225","260368220","8101",river,"0",Prisso,230.09497659400
"2226","260368250","8102",stream,"0",,182.68423103500
"2227","260415771","8102",stream,"3",,414.63221761100
"2228","260415774","8102",stream,"3",,34.81085246240
"2229","260415778","8102",stream,"0",,408.47672814000
"2230","260415781","8102",stream,"3",,276.61275934300
"2231","260415783","8102",stream,"0",,1056.33620000000
"2232","260415784","8101",river,"6",,190.35548254900
"2233","260415785","8102",stream,"2",,953.58896730500
"2234","260416556","8101",river,"0",Σακουλέβας,222.92537395200
"2235","260599950","8102",stream,"0",,204.53809803600
"2236","260599951","8102",stream,"0",,55.73258804480
"2237","260610892","8101",river,"3",,1344.51933876000
"2238","260612083","8101",river,"0",Prisso,682.10082543300
"2239","260727540","8102",stream,"0",,16.87840687050
"2240","260727544","8102",stream,"0",,3621.61076935000
"2241","260727549","8102",stream,"0",,27.26016194010
"2242","260727550","8102",stream,"0",,24.93561767970
"2243","260727551","8102",stream,"0",,1378.55779433000
"2244","260727554","8102",stream,"0",,1609.18306414000
"2245","260727555","8102",stream,"0",,770.59668840700
"2246","262417623","8101",river,"0",Αξιός,2992.65679368000
"2247","262431559","8102",stream,"3",,8.85840455711
"2248","262431560","8102",stream,"3",,223.71007577200
"2249","262482956","8103",canal,"0",,1005.78278333000
"2250","262483770","8103",canal,"0",,503.13140310300
"2251","262484491","8101",river,"0",,3684.05122079000
"2252","262839269","8101",river,"30",Σακουλέβας,274.66785094900
"2253","262839276","8101",river,"5",Γεροπόταμος,224.31523878800
"2254","262839278","8101",river,"30",Σακουλέβας,442.42602057200
"2255","262839282","8101",river,"30",Σακουλέβας,439.09604591900
"2256","262839283","8101",river,"30",Σακουλέβας,214.09378403900
"2257","262839305","8101",river,"30",Σακουλέβας,355.04627848500
"2258","262839307","8101",river,"10",Μελίσσοβουνο,86.90465611860
"2259","262839312","8101",river,"30",Σακουλέβας,432.96653456300
"2260","262839326","8101",river,"5",Γεροπόταμος,263.06704014000
"2261","262839331","8101",river,"5",Γεροπόταμος,264.72574774000
"2262","262839334","8101",river,"20",Σακουλέβας,146.52900794000
"2263","262839335","8101",river,"10",Μελίσσοβουνο,136.03241880500
"2264","262839339","8101",river,"5",Γεροπόταμος,733.72506126100
"2265","262839344","8101",river,"5",Γεροπόταμος,92.95597153120
"2266","262839345","8101",river,"30",Σακουλέβας,249.06845728000
"2267","262839354","8101",river,"5",Γεροπόταμος,324.52101762000
"2268","262839355","8101",river,"5",Γεροπόταμος,382.68654806500
"2269","262839366","8101",river,"30",Σακουλέβας,536.50005950800
"2270","262839367","8101",river,"30",Σακουλέβας,304.92948245300
"2271","262839372","8101",river,"30",Σακουλέβας,424.43360250300
"2272","262839373","8101",river,"30",Σακουλέβας,451.33800881300
"2273","262841718","8102",stream,"0",,18.52956057590
"2274","262841719","8101",river,"30",Σακουλέβας,118.03812882200
"2275","262841720","8101",river,"30",Σακουλέβας,132.40720895800
"2276","262841725","8101",river,"0",Σακουλέβας,234.04843899900
"2277","262841735","8101",river,"30",Σακουλέβας,256.57309477600
"2278","262841736","8101",river,"20",Σακουλέβας,12.57539822200
"2279","262841737","8101",river,"30",Σακουλέβας,283.89363671500
"2280","262841738","8101",river,"0",Σακουλέβας,251.19548993800
"2281","262841746","8101",river,"30",Σακουλέβας,341.57522654000
"2282","262841747","8101",river,"0",,269.50226116500
"2283","262841752","8101",river,"30",Σακουλέβας,238.19316996700
"2284","262841755","8101",river,"30",Σακουλέβας,125.64103419600
"2285","262841756","8101",river,"30",Σακουλέβας,195.31334011000
"2286","262841757","8101",river,"0",Σακουλέβας,337.50218542100
"2287","262841763","8101",river,"0",Σακουλέβας,152.62422981100
"2288","262841764","8101",river,"30",Σακουλέβας,72.59478625060
"2289","262841765","8101",river,"30",Σακουλέβας,79.03657019130
"2290","262841768","8101",river,"0",,303.30570084000
"2291","262841773","8101",river,"0",,246.31164008500
"2292","262841779","8101",river,"0",,509.69814109900
"2293","262841780","8101",river,"30",Σακουλέβας,91.61369156170
"2294","262841782","8101",river,"0",,710.22100215200
"2295","262841785","8101",river,"30",Σακουλέβας,229.06842746100
"2296","262841786","8101",river,"0",,456.87864738200
"2297","262841790","8101",river,"30",Σακουλέβας,301.92908672100
"2298","262841792","8101",river,"30",Σακουλέβας,259.83214629200
"2299","262841795","8101",river,"0",,1092.45272781000
"2300","262841796","8101",river,"0",,759.74868748200
"2301","263784405","8102",stream,"0",,4923.07409458000
"2302","263784502","8102",stream,"0",,1804.05343126000
"2303","263962589","8101",river,"0",,21.92408861610
"2304","263962590","8101",river,"0",,24.14590132350
"2305","263962591","8103",canal,"0",,480.03993896300
"2306","263962593","8101",river,"0",,1364.69272511000
"2307","263967589","8102",stream,"0",,19.49955923200
"2308","263979692","8102",stream,"0",,3017.75996392000
"2309","263979693","8102",stream,"0",,545.14123035000
"2310","263979694","8102",stream,"0",,7.93526751969
"2311","263979695","8102",stream,"0",,12.86849898920
"2312","263979696","8102",stream,"0",,7.54367917937
"2313","263979697","8102",stream,"0",,523.55800136500
"2314","263979698","8102",stream,"0",,858.76554910700
"2315","263979699","8102",stream,"0",,2856.32146140000
"2316","263979700","8102",stream,"0",,231.38217534800
"2317","265009157","8102",stream,"2",,1541.43587871000
"2318","265009165","8102",stream,"1",,417.93500018500
"2319","265009179","8102",stream,"1",,168.94145299800
"2320","265009180","8101",river,"6",,752.08339718800
"2321","265009184","8101",river,"3",,139.69844545000
"2322","265009190","8101",river,"6",,332.79161106900
"2323","265023894","8101",river,"0",Prisso,273.65686846300
"2324","265023895","8102",stream,"0",Λαδοπόταμος,545.65474111500
"2325","265023896","8101",river,"0",Prisso,234.18078376800
"2326","265023897","8101",river,"0",Prisso,154.03309127400
"2327","265023898","8101",river,"0",Prisso,209.58641572900
"2328","265023899","8101",river,"0",Prisso,190.92611046200
"2329","265023900","8101",river,"5",Λαδοπόταμος,147.04756223500
"2330","265023902","8101",river,"0",Prisso,928.95880962600
"2331","265023905","8101",river,"5",Prisso,267.70483656700
"2332","265023906","8101",river,"5",Λαδοπόταμος,528.26050999800
"2333","265023907","8101",river,"5",Prisso,532.66452798500
"2334","265023909","8101",river,"5",Prisso,385.21635782500
"2335","265023910","8101",river,"0",Prisso,230.17011532700
"2336","265023911","8101",river,"5",Prisso,615.40995424700
"2337","265023912","8101",river,"5",Prisso,278.63229244100
"2338","265023915","8101",river,"0",Prisso,164.16582824900
"2339","265023917","8102",stream,"4",,65.42626988390
"2340","265023918","8101",river,"5",Λαδοπόταμος,151.82736088800
"2341","265023920","8102",stream,"4",Λαδοπόταμος,1039.44136555000
"2342","265023922","8101",river,"5",Λαδοπόταμος,361.71821124100
"2343","265023923","8102",stream,"0",Λαδοπόταμος,181.44085442400
"2344","265023925","8101",river,"5",Prisso,364.45814651400
"2345","265023926","8101",river,"5",Prisso,87.68749590230
"2346","265023928","8101",river,"0",Prisso,158.69983490300
"2347","265023929","8101",river,"5",Prisso,1023.25107869000
"2348","265023930","8101",river,"5",Λαδοπόταμος,175.39057113000
"2349","265023936","8101",river,"5",Λαδοπόταμος,276.03634819200
"2350","265023942","8101",river,"5",Prisso,812.97140994300
"2351","265023949","8101",river,"5",Prisso,382.35104445800
"2352","265023957","8101",river,"0",Prisso,233.82860636400
"2353","265713505","8101",river,"30",Σακουλέβας,226.08615400500
"2354","265713514","8101",river,"30",Σακουλέβας,242.77403276000
"2355","265713516","8101",river,"30",Σακουλέβας,195.29856115000
"2356","265713521","8101",river,"30",Σακουλέβας,190.43639515600
"2357","265713529","8101",river,"30",Σακουλέβας,108.78100622900
"2358","265713534","8101",river,"30",Σακουλέβας,112.61593150600
"2359","265713540","8101",river,"30",Σακουλέβας,158.62149591000
"2360","265713545","8101",river,"30",Σακουλέβας,129.81167100900
"2361","265713546","8104",drain,"0",,1904.14022497000
"2362","265713547","8101",river,"30",Σακουλέβας,129.74784150000
"2363","265713548","8101",river,"30",Σακουλέβας,145.37072154100
"2364","265713554","8101",river,"30",Σακουλέβας,144.12944989400
"2365","265713558","8101",river,"30",Σακουλέβας,135.50755009400
"2366","265713560","8101",river,"30",Σακουλέβας,179.16094880000
"2367","265713563","8101",river,"30",Σακουλέβας,166.49561310000
"2368","265713568","8101",river,"30",Σακουλέβας,139.41907656500
"2369","265713573","8104",drain,"0",,281.49468872000
"2370","265713575","8101",river,"30",Σακουλέβας,131.36376014200
"2371","265713577","8101",river,"30",Σακουλέβας,154.06523992500
"2372","265713584","8101",river,"30",Σακουλέβας,81.03520807450
"2373","265713586","8101",river,"30",Σακουλέβας,503.76540533400
"2374","265713633","8101",river,"30",Σακουλέβας,136.82506783600
"2375","265713640","8101",river,"30",Σακουλέβας,156.99612086200
"2376","265713645","8101",river,"30",Σακουλέβας,153.49652943800
"2377","265713653","8101",river,"30",Σακουλέβας,366.30799004300
"2378","265713664","8101",river,"30",Σακουλέβας,109.55509877300
"2379","265713676","8101",river,"30",Σακουλέβας,128.78576660200
"2380","265713681","8101",river,"30",Σακουλέβας,106.33261122800
"2381","265713704","8101",river,"30",Σακουλέβας,173.84810021600
"2382","266932901","8102",stream,"0",,148.28967361300
"2383","266932907","8102",stream,"0",,145.92945434800
"2384","266932908","8102",stream,"2",,6.54224252571
"2385","266932912","8102",stream,"0",,2632.75385670000
"2386","266943809","8101",river,"20",Σακουλέβας,230.07999803400
"2387","266943814","8101",river,"20",Σακουλέβας,228.54685189200
"2388","266943825","8101",river,"20",Σακουλέβας,238.50984925900
"2389","266943835","8101",river,"20",Σακουλέβας,388.99175068900
"2390","266943837","8101",river,"20",Σακουλέβας,362.62410676100
"2391","266943841","8101",river,"20",Σακουλέβας,309.40709252400
"2392","266943843","8101",river,"20",Σακουλέβας,264.91367103100
"2393","266943847","8101",river,"20",Σακουλέβας,305.89947729700
"2394","266943850","8101",river,"20",Σακουλέβας,256.81033568800
"2395","266943854","8101",river,"20",Σακουλέβας,318.15042449100
"2396","266943859","8101",river,"20",Σακουλέβας,321.17480310900
"2397","266943862","8101",river,"5",Matitsa,761.78467213600
"2398","266943865","8101",river,"20",Σακουλέβας,320.03094441800
"2399","267009118","8101",river,"6",,707.04762731000
"2400","267009126","8101",river,"6",,282.85813320400
"2401","267009135","8102",stream,"2",,2994.80052121000
"2402","267009149","8101",river,"6",,94.44799914770
"2403","267009213","8101",river,"3",,36.98186568980
"2404","267009226","8101",river,"6",,161.66137003500
"2405","267009317","8101",river,"3",,35.40814654840
"2406","267187562","8101",river,"20",Negovani,139.51204858100
"2407","267187563","8101",river,"20",Negovani,75.68378981160
"2408","267187564","8101",river,"20",Negovani,236.95347026200
"2409","267187567","8101",river,"30",Negovani,65.32665806330
"2410","267187571","8101",river,"20",Negovani,281.91748231700
"2411","267187579","8101",river,"30",Negovani,173.55361340600
"2412","267187582","8101",river,"30",Negovani,101.98028863400
"2413","267187584","8101",river,"30",Negovani,196.66246388800
"2414","267187587","8101",river,"20",Σακουλέβας,135.17187822200
"2415","267187588","8102",stream,"5",,172.40803377900
"2416","267187590","8101",river,"30",Negovani,278.60187846100
"2417","267187592","8102",stream,"5",,321.73207775600
"2418","267187595","8101",river,"20",Negovani,145.40585208500
"2419","267187598","8101",river,"30",Negovani,286.44074317800
"2420","267187599","8101",river,"30",Negovani,179.89661191500
"2421","267187602","8101",river,"15",Negovani,36.70942327640
"2422","267187606","8101",river,"20",Negovani,146.97446245700
"2423","267187609","8102",stream,"5",,55.96532425590
"2424","267187612","8101",river,"20",Negovani,94.27599271000
"2425","267187616","8101",river,"30",Σακουλέβας,325.25912343500
"2426","267187617","8101",river,"20",Negovani,153.11619474800
"2427","267187618","8101",river,"20",Negovani,56.07352087800
"2428","267187619","8101",river,"30",Negovani,188.57806470600
"2429","267187622","8101",river,"20",Negovani,132.64881569300
"2430","267187626","8101",river,"30",Σακουλέβας,155.01031430400
"2431","267187633","8101",river,"20",Negovani,183.36939198000
"2432","267187642","8101",river,"30",Negovani,95.27570167500
"2433","267187644","8101",river,"30",Negovani,122.43138798400
"2434","267187672","8101",river,"10",Negovani,16.74089447750
"2435","267187685","8101",river,"30",Negovani,300.12209626300
"2436","267187697","8101",river,"30",Negovani,209.73118892000
"2437","267187699","8101",river,"0",Negovani,1024.87545310000
"2438","267187700","8101",river,"30",Σακουλέβας,226.42148081100
"2439","267187703","8101",river,"20",Negovani,242.58142255600
"2440","267187705","8101",river,"20",Σακουλέβας,278.24752390900
"2441","267187709","8101",river,"20",Σακουλέβας,83.43259960070
"2442","267187710","8101",river,"20",Σακουλέβας,222.69206056000
"2443","267187711","8101",river,"30",Negovani,325.03889301900
"2444","267187712","8101",river,"10",Negovani,1806.16107532000
"2445","267187715","8101",river,"20",Negovani,147.83185135600
"2446","267187719","8101",river,"30",Negovani,199.56711235000
"2447","267187726","8101",river,"30",Σακουλέβας,216.65932988500
"2448","267187730","8101",river,"20",Negovani,1474.39521078000
"2449","267187732","8101",river,"30",Negovani,54.22993055290
"2450","267187733","8101",river,"20",Negovani,200.12674653400
"2451","267206772","8101",river,"10",Μελίσσοβουνο,125.49341613600
"2452","267206783","8102",stream,"3",,42.13747995320
"2453","267206789","8101",river,"10",Μελίσσοβουνο,215.80264013800
"2454","267206801","8101",river,"10",Μελίσσοβουνο,204.96257059500
"2455","267206807","8101",river,"10",Μελίσσοβουνο,295.93476310700
"2456","267206820","8101",river,"10",Μελίσσοβουνο,244.76816854000
"2457","267264259","8102",stream,"0",,91.38856116820
"2458","267264291","8102",stream,"0",,437.62353791500
"2459","267264298","8101",river,"0",Άγιος Γερμανός,623.50187030800
"2460","267433974","8102",stream,"0",Καστοριάς - Φλώρινας,14.79511246380
"2461","267433975","8102",stream,"0",,37.01825064940
"2462","268946579","8104",drain,"2",,155.72385042500
"2463","268946580","8102",stream,"0",,34.08285111630
"2464","268946581","8102",stream,"0",,62.15670372310
"2465","268946583","8104",drain,"2",,11.84011757100
"2466","268946584","8102",stream,"0",,17.12543405290
"2467","268946585","8102",stream,"0",,27.53689173710
"2468","270243127","8102",stream,"0",,842.06895949900
"2469","270330151","8101",river,"10",Μελίσσοβουνο,104.28412964100
"2470","270330207","8101",river,"10",Μπορέσκα Ρέκα,324.25560011600
"2471","270330225","8102",stream,"0",,1421.23256447000
"2472","270467888","8101",river,"0",Γεροπόταμος,1126.54226974000
"2473","270467891","8101",river,"10",Γεροπόταμος,159.50618593100
"2474","270467892","8101",river,"10",Γεροπόταμος,189.04539825700
"2475","270467895","8101",river,"10",Γεροπόταμος,187.05771353800
"2476","270467896","8101",river,"10",Γεροπόταμος,104.61198918500
"2477","270467897","8101",river,"10",Γεροπόταμος,118.33061892700
"2478","270467903","8101",river,"10",Γεροπόταμος,94.45347981820
"2479","270467910","8101",river,"0",Γεροπόταμος,665.03256762800
"2480","270467911","8101",river,"10",Γεροπόταμος,89.12809717800
"2481","270467914","8101",river,"10",Γεροπόταμος,100.10844203900
"2482","270467915","8101",river,"0",Γεροπόταμος,628.02831111700
"2483","270467916","8101",river,"10",Γεροπόταμος,166.22637197800
"2484","270467917","8101",river,"0",Γεροπόταμος,959.01374166000
"2485","270467918","8101",river,"10",Γεροπόταμος,123.45143163200
"2486","270467921","8101",river,"10",Γεροπόταμος,85.52989395570
"2487","270467922","8101",river,"0",Γεροπόταμος,2268.58920456000
"2488","270467923","8101",river,"10",Γεροπόταμος,100.58131105800
"2489","270467924","8102",stream,"0",,314.71988698800
"2490","270467928","8101",river,"10",Γεροπόταμος,118.01677867200
"2491","270467930","8101",river,"10",Γεροπόταμος,110.95602558200
"2492","270467942","8101",river,"0",Γεροπόταμος,1189.24167893000
"2493","270467945","8101",river,"0",Γεροπόταμος,589.38560878700
"2494","270467949","8101",river,"10",Γεροπόταμος,50.07011377540
"2495","270467951","8101",river,"10",Γεροπόταμος,116.48051310000
"2496","270467953","8101",river,"0",Γεροπόταμος,738.28713384700
"2497","270467954","8101",river,"10",Γεροπόταμος,140.35555645200
"2498","270467956","8101",river,"0",Γεροπόταμος,192.72775919700
"2499","270467957","8101",river,"10",Γεροπόταμος,138.71624612600
"2500","270467961","8101",river,"0",Γεροπόταμος,701.34111560300
"2501","270467962","8101",river,"10",Γεροπόταμος,101.74603975100
"2502","270467963","8101",river,"0",Γεροπόταμος,554.26838071500
"2503","270467964","8101",river,"10",Γεροπόταμος,114.77171977900
"2504","270467969","8101",river,"10",Γεροπόταμος,76.42600448660
"2505","270467972","8101",river,"10",Γεροπόταμος,103.43636547800
"2506","270467992","8101",river,"0",Γεροπόταμος,904.86521911500
"2507","270467998","8101",river,"10",Γεροπόταμος,116.03945715000
"2508","270468003","8101",river,"10",Γεροπόταμος,108.20934046700
"2509","270468011","8101",river,"10",Γεροπόταμος,117.80515772500
"2510","270468024","8101",river,"10",Γεροπόταμος,109.02440765700
"2511","270468034","8101",river,"0",Γεροπόταμος,256.55773510900
"2512","270468038","8101",river,"10",Γεροπόταμος,105.53575362200
"2513","270468052","8101",river,"10",Γεροπόταμος,106.75522235000
"2514","270468063","8101",river,"10",Γεροπόταμος,135.67343663500
"2515","270468077","8101",river,"10",Γεροπόταμος,96.21512915390
"2516","270468078","8101",river,"10",Γεροπόταμος,137.18770213500
"2517","270468079","8101",river,"10",Γεροπόταμος,34.75491286620
"2518","270468083","8101",river,"10",Γεροπόταμος,122.34449824500
"2519","270468084","8101",river,"0",Γεροπόταμος,1419.44731934000
"2520","270468089","8101",river,"0",Γεροπόταμος,653.85080699000
"2521","270468094","8101",river,"10",Γεροπόταμος,79.27870594250
"2522","270468100","8101",river,"10",Γεροπόταμος,136.93434452600
"2523","270468107","8101",river,"10",Γεροπόταμος,139.14158030500
"2524","270468110","8101",river,"0",Γεροπόταμος,98.69419266990
"2525","270468115","8101",river,"0",Γεροπόταμος,703.52637714100
"2526","270468122","8101",river,"10",Γεροπόταμος,106.67886411800
"2527","270468123","8101",river,"10",Γεροπόταμος,74.38857594290
"2528","270468125","8101",river,"0",Γεροπόταμος,74.31632732810
"2529","270511537","8101",river,"5",Μελίσσοβουνο,241.72809058400
"2530","270511538","8101",river,"5",Μελίσσοβουνο,192.30663486100
"2531","270511541","8101",river,"5",Μελίσσοβουνο,175.89414022100
"2532","270511542","8101",river,"5",Μελίσσοβουνο,166.89684563800
"2533","270511544","8102",stream,"3",,185.41525453900
"2534","270511545","8101",river,"5",Μελίσσοβουνο,320.88965840700
"2535","270511546","8101",river,"5",Μελίσσοβουνο,141.45810358500
"2536","270511548","8101",river,"5",Μελίσσοβουνο,136.02378190700
"2537","270511554","8102",stream,"0",Melissovouno,2577.90548487000
"2538","270511558","8101",river,"5",Μελίσσοβουνο,158.13437988000
"2539","270511561","8101",river,"5",Μελίσσοβουνο,143.18163253100
"2540","270511562","8101",river,"5",Μελίσσοβουνο,81.73737559450
"2541","270511564","8102",stream,"5",,248.27203122700
"2542","270511568","8101",river,"5",Μελίσσοβουνο,168.97583928900
"2543","270511573","8101",river,"5",Μελίσσοβουνο,254.39713847100
"2544","270511577","8101",river,"5",Μελίσσοβουνο,181.39457190300
"2545","270511580","8102",stream,"3",,1412.44095119000
"2546","270511586","8101",river,"5",Μελίσσοβουνο,219.81249338800
"2547","270511589","8101",river,"5",Μελίσσοβουνο,187.55972526900
"2548","270511594","8101",river,"5",Μελίσσοβουνο,172.03882352600
"2549","270511605","8101",river,"5",Μελίσσοβουνο,235.70536252500
"2550","270511607","8101",river,"5",Μελίσσοβουνο,155.42624127400
"2551","270511612","8101",river,"5",Μελίσσοβουνο,281.07964519100
"2552","270511619","8101",river,"5",Μελίσσοβουνο,122.04729069700
"2553","270511621","8101",river,"5",Μελίσσοβουνο,124.65782669500
"2554","270526726","8102",stream,"0",,88.49281320770
"2555","270526741","8102",stream,"0",,96.66092501300
"2556","270526743","8102",stream,"5",,69.83468787080
"2557","270526778","8102",stream,"0",,1033.76555363000
"2558","270526788","8102",stream,"0",,2501.83554836000
"2559","270526790","8102",stream,"5",,72.36626176950
"2560","270526793","8102",stream,"0",,425.14589797700
"2561","270526795","8101",river,"5",Negovani,555.02482380300
"2562","270526803","8102",stream,"0",,2813.03418086000
"2563","270526805","8102",stream,"5",,499.10115690800
"2564","270526807","8102",stream,"5",,790.38863135300
"2565","270526823","8102",stream,"0",,82.57207130990
"2566","270565638","8101",river,"5",Matitsa,305.67148655700
"2567","270565640","8101",river,"5",Matitsa,328.08487651000
"2568","270565641","8102",stream,"3",,149.47462343900
"2569","270565644","8102",stream,"3",,156.65536409200
"2570","270565646","8101",river,"5",Matitsa,374.71564179700
"2571","270565647","8102",stream,"3",,1102.62234554000
"2572","270565648","8102",stream,"5",,73.80111463510
"2573","270565654","8102",stream,"5",Dereka,114.26175067800
"2574","270565655","8101",river,"5",Matitsa,194.02618109700
"2575","270565656","8102",stream,"3",,70.22063717380
"2576","270565659","8102",stream,"3",,269.71576773900
"2577","270565665","8102",stream,"5",,89.75795784570
"2578","270565668","8101",river,"5",Matitsa,1364.79326968000
"2579","270565677","8102",stream,"3",,40.61674060750
"2580","270565682","8102",stream,"5",Dereka,1501.10198076000
"2581","270565685","8101",river,"0",,1774.65187807000
"2582","270565686","8101",river,"5",Matitsa,75.36824896000
"2583","270565690","8101",river,"5",Matitsa,141.23514872600
"2584","270565691","8101",river,"20",Σακουλέβας,93.03404361950
"2585","270565693","8101",river,"5",Matitsa,456.38407882000
"2586","270565695","8102",stream,"3",,38.48469523210
"2587","270565696","8101",river,"5",Matitsa,2207.81211676000
"2588","270565703","8102",stream,"0",,2262.75430186000
"2589","270565705","8101",river,"5",Matitsa,191.22848156600
"2590","270565707","8102",stream,"5",Dereka,1141.86522094000
"2591","270565710","8102",stream,"0",Dereka,290.87668839700
"2592","270565711","8101",river,"5",Matitsa,350.97035336900
"2593","270565712","8102",stream,"5",,109.75309579400
"2594","270565715","8101",river,"5",Matitsa,276.32510987200
"2595","270565718","8101",river,"5",Matitsa,229.78256972600
"2596","270565719","8102",stream,"3",,52.59968827420
"2597","270565721","8101",river,"5",Matitsa,298.95819129400
"2598","270565722","8102",stream,"3",,2393.13981749000
"2599","270565727","8101",river,"5",Matitsa,235.59466213300
"2600","270565732","8101",river,"5",Matitsa,298.81661585300
"2601","270565733","8101",river,"0",Matitsa,1091.09469067000
"2602","270565734","8101",river,"5",Matitsa,324.98554164000
"2603","270846306","8102",stream,"0",Γεροπόταμος,22.22958284830
"2604","270846307","8102",stream,"0",Γεροπόταμος,1930.01068683000
"2605","270846309","8102",stream,"0",Γεροπόταμος,24.70800150560
"2606","270846310","8102",stream,"0",Γεροπόταμος,28.41656582820
"2607","270846311","8102",stream,"0",,26.25912117370
"2608","270846312","8102",stream,"0",,586.10368526800
"2609","270846313","8103",canal,"0",Γεροπόταμος,300.33066997300
"2610","270846314","8102",stream,"0",,41.30366098960
"2611","270846317","8102",stream,"0",,27.01748995220
"2612","270846320","8102",stream,"0",,638.25793693200
"2613","270846321","8102",stream,"0",,2565.94041007000
"2614","270846322","8102",stream,"0",,27.70890973580
"2615","270846323","8102",stream,"0",,5910.47113726000
"2616","270846324","8102",stream,"0",Γεροπόταμος,119.63478498600
"2617","270846325","8102",stream,"0",,36.32169030990
"2618","270846326","8102",stream,"0",,130.64794262400
"2619","270846328","8102",stream,"0",Γεροπόταμος,26.77494239910
"2620","270846330","8102",stream,"0",,25.34379998500
"2621","270866805","8102",stream,"0",Σακουλέβας,562.99604784000
"2622","270866807","8102",stream,"0",Σακουλέβας,68.30072929660
"2623","270866808","8102",stream,"0",Σακουλέβας,384.95858349200
"2624","270866809","8102",stream,"0",,139.00250518900
"2625","270866810","8102",stream,"0",,150.89481082900
"2626","270866812","8102",stream,"0",,595.96931559100
"2627","270866813","8102",stream,"0",,113.22823312400
"2628","270866814","8101",river,"0",Σακουλέβας,296.16035277000
"2629","270866815","8101",river,"0",Σακουλέβας,858.03964042000
"2630","270866816","8102",stream,"0",,877.67851086600
"2631","270866817","8102",stream,"0",,527.78526573000
"2632","270866818","8102",stream,"0",Σακουλέβας,250.25968611200
"2633","270866822","8102",stream,"0",,449.80677606900
"2634","270866823","8102",stream,"0",,621.24491456100
"2635","270866829","8101",river,"0",Σακουλέβας,325.28730025200
"2636","270866830","8102",stream,"0",,495.06417749000
"2637","270866832","8102",stream,"0",Σακουλέβας,200.35259619200
"2638","270866836","8102",stream,"0",Σακουλέβας,956.60935996600
"2639","270866838","8102",stream,"0",Σακουλέβας,553.78396731400
"2640","270866840","8102",stream,"0",Σακουλέβας,57.72161160620
"2641","270866841","8102",stream,"0",Σακουλέβας,287.37985685000
"2642","271626751","8102",stream,"0",,1932.62787223000
"2643","271626779","8102",stream,"0",,1523.90067840000
"2644","271626798","8102",stream,"0",,1901.69927457000
"2645","271626823","8104",drain,"0",,184.59237767500
"2646","271626825","8102",stream,"0",,910.84030312400
"2647","271626833","8102",stream,"0",,1745.70103060000
"2648","271626856","8102",stream,"0",,63.79203753860
"2649","271626873","8102",stream,"0",,2583.64638978000
"2650","271626893","8102",stream,"0",,1342.96769881000
"2651","271626918","8102",stream,"0",,423.74615614000
"2652","271626925","8102",stream,"0",,443.22123592400
"2653","271626928","8102",stream,"0",,335.64023940800
"2654","271626930","8102",stream,"0",,1690.53688234000
"2655","271677827","8102",stream,"0",,515.79235308700
"2656","271677829","8102",stream,"0",,81.40805720870
"2657","271677830","8102",stream,"0",,23.36520835320
"2658","271677831","8102",stream,"0",,16.18448975240
"2659","271677833","8101",river,"6",,2044.61686258000
"2660","271677834","8102",stream,"0",,196.28974438000
"2661","271677835","8102",stream,"0",,909.67888782100
"2662","271677837","8102",stream,"0",,75.51709830570
"2663","271677843","8102",stream,"0",,959.90667736200
"2664","271677845","8102",stream,"0",,1450.11296575000
"2665","271677847","8102",stream,"0",,19.15456965690
"2666","271677849","8102",stream,"0",,1005.38849873000
"2667","271677852","8102",stream,"0",,89.29146080160
"2668","271677856","8102",stream,"0",,92.95265721230
"2669","271677857","8102",stream,"0",,1135.84975401000
"2670","271677858","8102",stream,"0",,197.58733597600
"2671","271677860","8102",stream,"0",,12.68970441880
"2672","271677861","8102",stream,"0",,39.77637703950
"2673","271677862","8102",stream,"0",,43.14939421460
"2674","271677865","8102",stream,"0",,34.40033401470
